seed,run,i,B,K,xi,gamma,C,C_acc_train,C_acc_test,C_gap_acc,C_auroc_train,C_auroc_test,C_gap_auroc,C_auprc_train,C_auprc_test,C_gap_auprc,C_hinge_gap,C_J_w,C_J_xi,Q_acc_test_max,Q_auroc_test_max,Q_auprc_test_max,Q_acc_train_max,Q_auroc_train_max,Q_auprc_train_max,Q_gap_acc_max,Q_gap_auroc_max,Q_gap_auprc_max,Q_hinge_gap_min,Q_J_w_max,Q_J_w_min,Q_J_w_mean,Q_J_xi_max,Q_J_xi_min,Q_J_xi_mean,alpha_npz_path,Q_topk
44,15,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.8533333333333334,0.9187555555555555,0.9116785666397357,0.96,0.9744,0.9651938037219907,0.17999999999999994,0.17493333333333339,0.2625071680565043,0.37395259562016453,408.48369393441544,196.5417434267836,325.5968363486169,33.0504048784583,11.055271433155935,18.423530826924406,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx14_g1.40_B5_K3_xi1_C31.npz,20
44,15,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.8133333333333334,0.8680888888888889,0.8421878750685121,0.92,0.9824,0.9826045925089404,0.20666666666666667,0.17600000000000005,0.2575020582049634,0.4201419451662356,493.18538006101153,232.1398716784126,351.38096383282425,28.13189816618484,9.372096842994033,18.117193835352502,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx15_g1.50_B5_K3_xi1_C31.npz,20
44,15,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.8533333333333334,0.9084444444444445,0.8697202279511727,0.92,0.984,0.9828802817319982,0.17999999999999994,0.14648888888888878,0.21984350236765215,0.33499565685850835,447.6000719902288,224.53450634429254,337.864026371648,34.57592787139874,10.975579179996306,18.75530021384981,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx16_g1.60_B5_K3_xi1_C31.npz,20
44,15,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.8266666666666667,0.9032888888888888,0.8927357243034405,0.9,0.96,0.9655448463125883,0.17333333333333334,0.1452444444444444,0.22143629668737974,0.20010157376830146,479.1402154457567,199.16695608193604,324.58344511970245,46.121586914999924,14.718861179480612,23.052252924633486,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx17_g1.70_B5_K3_xi1_C31.npz,20
44,15,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.8533333333333334,0.9198222222222222,0.9036716420395067,0.94,0.9712000000000001,0.9679274689126353,0.18666666666666665,0.15662222222222222,0.2569865316289801,0.3809662216621963,432.25045786715566,213.24754137087137,313.6630646102783,32.44256518867839,12.291354425356367,20.193178305840963,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx18_g1.80_B5_K3_xi1_C31.npz,20
44,15,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.8133333333333334,0.8947555555555556,0.8788828872920093,0.92,0.9728,0.9731835173852337,0.16666666666666663,0.20017777777777768,0.2247891018629259,0.29650559232488605,394.49360876896,219.18828226600868,311.3682384635487,34.58043774690024,12.42478760203382,20.58517552060247,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx19_g1.90_B5_K3_xi1_C31.npz,20
44,15,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.84,0.9196444444444445,0.9120952975124106,0.94,0.9727999999999999,0.9768324313367793,0.18666666666666665,0.15946666666666665,0.2393751740837058,0.38661421280988306,389.7811784791837,232.62826535782565,329.60514940616554,33.89499971182074,11.635809701956477,20.251844513004436,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx20_g2.00_B5_K3_xi1_C31.npz,20
44,15,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.8066666666666666,0.8894222222222221,0.8767223815664221,0.94,0.9792,0.9758051183333053,0.19999999999999996,0.19608888888888876,0.1863410714582845,0.4099571903188278,353.30694280880437,196.51158139298,280.31397718865617,34.10816210956453,10.806991606505349,19.485452413327884,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx21_g2.10_B5_K3_xi1_C31.npz,20
44,15,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.8333333333333334,0.9024,0.8948916133098326,0.92,0.9696,0.9632453770758556,0.21333333333333337,0.1943111111111111,0.27638261777144846,0.38114298750933806,381.38092720109876,184.76796046385834,289.97780919715456,38.320053617971794,13.38182653537443,21.43074021988628,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx22_g2.20_B5_K3_xi1_C31.npz,20
44,15,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8266666666666667,0.8967111111111111,0.889410613966537,0.92,0.9616,0.9672991099078057,0.20000000000000007,0.14577777777777778,0.15570104152423725,0.27400304326411823,408.8858002231244,137.3973057438802,300.802016911699,27.304106141560332,13.295296109855796,19.995778200918906,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx23_g2.30_B5_K3_xi1_C31.npz,20
44,15,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.8133333333333334,0.9034666666666666,0.903523474818182,0.94,0.9776,0.9757162724723366,0.21999999999999997,0.16871111111111115,0.20273861928905723,0.44048074657913094,374.72950608697863,173.88189968337014,262.5716997846363,35.357663085739915,11.964216451127436,20.372991769102153,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx24_g2.40_B5_K3_xi1_C31.npz,20
44,15,25,5,3,1,2.5,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111111,0.11288888888888893,0.9729842799124668,0.8327173242537338,0.14026695565873304,0.35874373101695733,94.7295459840264,7.763770258502407,0.8133333333333334,0.8931555555555556,0.8840042742258329,0.92,0.9792,0.9796397320820109,0.22666666666666668,0.19928888888888896,0.28587370041063775,0.28869348165185893,414.4425628054233,168.34280433856964,279.0874344769885,40.25556194825538,9.654091658321653,18.597333092105593,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx25_g2.50_B5_K3_xi1_C31.npz,20
44,15,26,5,3,1,2.6,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8650666666666667,0.11253333333333337,0.9729842799124668,0.8375356656849922,0.13544861422747467,0.35978800464971283,95.75257908936644,7.67356102788604,0.82,0.8812444444444444,0.8943209663461775,0.94,0.9792000000000001,0.9756509465791335,0.18000000000000005,0.15039999999999998,0.18326223369195893,0.46892659501021083,373.64703487570705,155.1443619634681,274.4211445334855,34.41083321601394,9.541038526738625,19.29859598971072,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx26_g2.60_B5_K3_xi1_C31.npz,20
44,15,27,5,3,1,2.7,31,0.94,0.7866666666666666,0.15333333333333332,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9756509465791335,0.8393797664858986,0.1362711800932349,0.3616197567830418,98.02085729076086,7.569589742770514,0.8133333333333334,0.8915555555555557,0.8958675333018946,0.92,0.9648,0.9654147277207918,0.18666666666666676,0.18186666666666673,0.21931089012117477,0.3319982535972159,312.7721525636408,145.25601870820452,236.7181482740216,29.127102893502407,12.866892647010019,19.807604509278285,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx27_g2.70_B5_K3_xi1_C31.npz,20
44,15,28,5,3,1,2.8,31,0.94,0.78,0.15999999999999992,0.9808,0.866311111111111,0.11448888888888897,0.9781509465791335,0.8406784986126505,0.13747244796648295,0.3648802382694566,101.13769808042768,7.484037538422587,0.84,0.8913777777777778,0.883728331925211,0.92,0.9824,0.9834990980034459,0.20000000000000007,0.17795555555555553,0.2398940841050743,0.34956781017066296,325.06943912257464,122.73278904356314,214.05330669027725,24.11507316346407,10.079623215166817,16.873610842797078,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx28_g2.80_B5_K3_xi1_C31.npz,20
44,15,29,5,3,1,2.9,31,0.94,0.7733333333333333,0.16666666666666663,0.9808,0.8643555555555557,0.11644444444444435,0.9781509465791335,0.8391208580395922,0.13903008853954124,0.3689494345194845,103.54685749525677,7.413304810175276,0.84,0.88,0.8778456742520298,0.94,0.976,0.9784880636604776,0.19333333333333336,0.18133333333333324,0.22002053120567644,0.4642813391538176,330.6418468612209,128.64186685661437,225.51351928754653,25.652009974219915,10.50300662237714,16.33194568589001,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run015_idx29_g2.90_B5_K3_xi1_C31.npz,20
44,16,0,5,3,1,0.0,31,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-1.0097419586828951e-28,50.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.075,50.0,50.0,50.0,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx00_g0.00_B5_K3_xi1_C31.npz,20
44,16,1,5,3,1,0.1,31,0.84,0.7666666666666667,0.07333333333333325,0.9344,0.8661333333333333,0.0682666666666667,0.9404859519565403,0.848163110503393,0.09232284145314729,0.11704885812190402,228.38105741405118,23.19621495493452,0.78,0.8727111111111112,0.86838243747197,0.82,0.9072,0.9136836773477641,0.1333333333333333,0.17457777777777772,0.19517046580030883,0.12303907168854122,243.901364201597,108.21926460683397,177.51536024809954,45.55908041726865,25.68660222958244,31.578554324163925,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx01_g0.10_B5_K3_xi1_C31.npz,20
44,16,2,5,3,1,0.2,31,0.88,0.8066666666666666,0.07333333333333336,0.9488000000000001,0.8922666666666667,0.056533333333333435,0.9513585296529239,0.8685758333167728,0.0827826963361511,0.12509523898395275,175.18249314917824,17.29259799480108,0.8666666666666667,0.9255111111111112,0.9014742649854632,0.88,0.9648,0.9648102996955992,0.17999999999999994,0.1518222222222222,0.18937813372433987,0.053720508970745595,320.4707696717763,122.46558081064832,231.2525788647259,46.28548618905792,17.79732886025535,22.757721545760468,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx02_g0.20_B5_K3_xi1_C31.npz,20
44,16,3,5,3,1,0.3,31,0.88,0.8066666666666666,0.07333333333333336,0.9648,0.8981333333333335,0.06666666666666654,0.9649868006606398,0.8766116205431189,0.08837518011752088,0.14051579389435848,145.98951634135295,15.404328543836913,0.8533333333333334,0.9180444444444444,0.9004998488777105,0.9,0.9552,0.9562176528263485,0.17333333333333334,0.1665777777777777,0.19664958744855743,0.14933088630118685,362.58010004964524,167.35523350511093,248.51097175742234,31.941016794321975,15.005183304010544,21.68007529264733,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx03_g0.30_B5_K3_xi1_C31.npz,20
44,16,4,5,3,1,0.4,31,0.9,0.8133333333333334,0.08666666666666667,0.9712000000000001,0.8917333333333334,0.07946666666666669,0.9659035310317179,0.8722865664318659,0.09361696459985203,0.18489741895697243,156.10066059701515,13.327616246321597,0.8666666666666667,0.9191111111111111,0.8941299287782416,0.9,0.968,0.9703793098097881,0.1466666666666666,0.1358222222222223,0.19136332379011656,0.13201238851851094,385.6864633252178,171.2077534292639,283.0780923399693,33.61731429733067,13.389427835695358,19.542623996588446,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx04_g0.40_B5_K3_xi1_C31.npz,20
44,16,5,5,3,1,0.5,31,0.9,0.82,0.08000000000000007,0.9696,0.8942222222222224,0.07537777777777765,0.9643093281331672,0.8747770010911495,0.08953232704201763,0.1837385832775913,128.23843792865944,12.977071320186983,0.84,0.9146666666666667,0.8982522695340687,0.92,0.9776,0.9779608554031343,0.15999999999999992,0.15822222222222226,0.22002519048528257,0.3012704452147736,424.04193369708184,231.62598372493218,347.49713700591803,34.13405428610167,11.458642101126529,19.124048077290798,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx05_g0.50_B5_K3_xi1_C31.npz,20
44,16,6,5,3,1,0.6,31,0.9,0.82,0.08000000000000007,0.9744,0.8986666666666667,0.07573333333333332,0.9701281952563822,0.8769713839522585,0.09315681130412368,0.20173444796027318,131.01376981894327,11.628934726106454,0.86,0.9143111111111111,0.9050231054301185,0.94,0.976,0.9755573430154076,0.15333333333333332,0.11768888888888895,0.15910572019821467,0.3208749647843394,537.759534912849,258.92421626256134,380.9441045654239,23.940582621619782,9.896405713895307,17.170246903753792,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx06_g0.60_B5_K3_xi1_C31.npz,20
44,16,7,5,3,1,0.7,31,0.94,0.8133333333333334,0.1266666666666666,0.9808,0.8967111111111111,0.08408888888888888,0.9758857044138913,0.8731112141568141,0.10277449025707719,0.22268819345745533,129.09856402549678,10.80975391995792,0.8333333333333334,0.9109333333333333,0.8943732727473284,0.92,0.976,0.9737789133685607,0.15333333333333332,0.09866666666666668,0.14356490789637777,0.3364356324296346,462.53740859361426,164.19726155299307,363.43171320899245,20.501555346372015,10.285241768361715,14.406916348977466,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx07_g0.70_B5_K3_xi1_C31.npz,20
44,16,8,5,3,1,0.8,31,0.94,0.8,0.1399999999999999,0.9792,0.8864000000000001,0.09279999999999988,0.9730285615567484,0.8541816915999213,0.11884686995682714,0.2673566961828829,132.7749073934835,9.832595053952126,0.8466666666666667,0.9152,0.9004940508260885,0.94,0.9808,0.9788281794586579,0.15333333333333332,0.11946666666666661,0.16894282668402882,0.33031057538407416,524.3520240728824,303.63115308007923,390.76684934815796,28.3259906495271,10.819138829235666,18.7353169266121,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx08_g0.80_B5_K3_xi1_C31.npz,20
44,16,9,5,3,1,0.9,31,0.94,0.8,0.1399999999999999,0.9792,0.8830222222222223,0.0961777777777777,0.9730285615567484,0.8490021331204723,0.12402642843627609,0.2793313853381394,128.42888161940573,9.66319555756844,0.86,0.9164444444444445,0.906064552491965,0.9,0.968,0.9715205443873046,0.19333333333333336,0.1617777777777778,0.21641346556572738,0.22867944117682193,506.8216508501487,272.1234498235818,374.65735696281877,31.616120234845255,13.292045887809937,19.358667972214754,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx09_g0.90_B5_K3_xi1_C31.npz,20
44,16,10,5,3,1,1.0,31,0.94,0.8,0.1399999999999999,0.9792,0.8856888888888889,0.0935111111111111,0.9730285615567484,0.850738510602184,0.12229005095456447,0.2814507240963103,124.71810226269153,9.457329041394205,0.8333333333333334,0.9045333333333334,0.8939393059728211,0.92,0.9792,0.9815815766359246,0.19333333333333336,0.1345777777777778,0.19978833948698216,0.33317497144434977,561.2322773616047,188.99763253927955,378.940508005568,30.088396741672252,10.20559483333173,16.658415416533906,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx10_g1.00_B5_K3_xi1_C31.npz,20
44,16,11,5,3,1,1.1,31,0.92,0.8,0.12,0.9792,0.8871111111111111,0.09208888888888889,0.9730285615567484,0.8526020327421364,0.12042652881461202,0.28360635914711596,126.50904534724759,9.233637894482877,0.8533333333333334,0.9176888888888889,0.9137034648449815,0.96,0.9663999999999999,0.9653883116106162,0.16666666666666663,0.15431111111111118,0.18642346704432589,0.231298056817195,476.68145584931057,326.3384121635701,394.40781737230657,49.402280145406934,11.727320653386872,23.166995422302215,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx11_g1.10_B5_K3_xi1_C31.npz,20
44,16,12,5,3,1,1.2,31,0.92,0.8,0.12,0.9792,0.8846222222222223,0.09457777777777765,0.9730285615567484,0.8492694788533237,0.12375908270342473,0.28566036203891254,118.29981224761431,9.220003327531149,0.8133333333333334,0.9045333333333334,0.8927474442647637,0.92,0.9776,0.9762982862026341,0.17333333333333334,0.1678222222222221,0.2622086863664371,0.3383569180294537,441.70066311410903,269.97208714427086,367.4279485122804,34.61713720799197,11.194325796559115,20.24604245089948,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx12_g1.20_B5_K3_xi1_C31.npz,20
44,16,13,5,3,1,1.3,31,0.92,0.7933333333333333,0.1266666666666667,0.9808,0.8856888888888889,0.09511111111111115,0.9758857044138913,0.8435994545730868,0.1322862498408045,0.292414065555887,118.94212918613239,8.822718594826604,0.8333333333333334,0.9089777777777778,0.8913088406857989,0.94,0.9744,0.9752172272172273,0.18666666666666665,0.16160000000000008,0.2268996107811163,0.3423856400673745,532.9108009972143,225.57740556305387,354.1308795380597,24.56086867537101,10.82645092817731,17.640423885164815,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx13_g1.30_B5_K3_xi1_C31.npz,20
44,16,14,5,3,1,1.4,31,0.94,0.8,0.1399999999999999,0.9808,0.8849777777777779,0.09582222222222214,0.9758857044138913,0.842262779968217,0.13362292444567436,0.3001153904168513,120.95412781910287,8.440379115367996,0.84,0.9221333333333334,0.90528546310675,0.92,0.9807999999999999,0.9807437613860404,0.17333333333333334,0.14755555555555566,0.20244663603545532,0.4056964289709304,490.0948996993011,272.16544769076313,375.83492815711304,31.707836262107367,10.598952481449107,17.036029270159005,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx14_g1.40_B5_K3_xi1_C31.npz,20
44,16,15,5,3,1,1.5,31,0.94,0.8,0.1399999999999999,0.9808,0.8833777777777778,0.09742222222222219,0.9758857044138913,0.8398925854237905,0.1359931189901008,0.3076483138485647,115.22847399186671,8.380810973885037,0.82,0.8867555555555556,0.8867949201221011,0.94,0.9824,0.9842735042735045,0.1466666666666666,0.17191111111111113,0.24512218746048264,0.4352762971278281,474.8125072663788,241.9730183095811,354.45272612512656,31.881022333735103,11.813762723924963,17.498757694229997,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx15_g1.50_B5_K3_xi1_C31.npz,20
44,16,16,5,3,1,1.6,31,0.94,0.8,0.1399999999999999,0.9808,0.8785777777777778,0.10222222222222221,0.9758857044138913,0.8348174596929117,0.14106824472097967,0.31890304074558784,110.5819572819053,8.289771775016389,0.8266666666666667,0.9082666666666667,0.8996470029531357,0.94,0.9792000000000001,0.9766176132458002,0.22666666666666668,0.19288888888888878,0.24919433991919993,0.41881899702051817,458.0570406153604,188.83325975267505,319.5213786198069,29.392298548569084,10.471957127241136,17.49861695672194,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx16_g1.60_B5_K3_xi1_C31.npz,20
44,16,17,5,3,1,1.7,31,0.94,0.7933333333333333,0.1466666666666666,0.9808,0.8741333333333333,0.10666666666666669,0.9758857044138913,0.8287919435479508,0.1470937608659405,0.3319903799571792,106.94611507565918,8.165245783816175,0.8466666666666667,0.9210666666666667,0.9051834303334265,0.92,0.9712000000000001,0.9702143400996396,0.19333333333333336,0.18951111111111119,0.2662670769599692,0.30687903255906246,381.4034394681653,198.5538451520813,301.92805495049583,32.215932373718,11.270370554537585,19.890648967689323,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx17_g1.70_B5_K3_xi1_C31.npz,20
44,16,18,5,3,1,1.8,31,0.94,0.7933333333333333,0.1466666666666666,0.9792,0.8712888888888889,0.10791111111111107,0.9730285615567484,0.833111728624413,0.13991683293233548,0.3432652947744218,104.06377203041191,7.973678048235762,0.8133333333333334,0.8913777777777778,0.8862187930384269,0.94,0.976,0.9773414940881209,0.18666666666666665,0.17955555555555558,0.25500068332057957,0.5567628931669837,360.75316862474034,188.56164273574407,301.829399409809,31.771811623227705,12.819566657919173,19.31640393074996,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx18_g1.80_B5_K3_xi1_C31.npz,20
44,16,19,5,3,1,1.9,31,0.94,0.7866666666666666,0.15333333333333332,0.9792,0.8672000000000001,0.11199999999999988,0.9730285615567484,0.8323653687622186,0.14066319279452988,0.34909609638307865,102.01234217574859,7.967228486235931,0.8133333333333334,0.8981333333333333,0.8939543266350884,0.9,0.9776,0.9779608554031343,0.17333333333333334,0.2069333333333334,0.25381627863639133,0.299261295676348,411.01657873789935,221.70533295828125,300.779895246163,30.322987122107833,13.407924868420466,18.948289767708335,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx19_g1.90_B5_K3_xi1_C31.npz,20
44,16,20,5,3,1,2.0,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8664888888888889,0.1127111111111112,0.9744612029893899,0.8245025780952813,0.1499586248941086,0.3503790810859847,101.04349475294231,8.071696585371896,0.8066666666666666,0.9020444444444444,0.8992983549372296,0.9,0.9712000000000001,0.9696596275921623,0.16666666666666663,0.15804444444444443,0.2145627048364025,0.33355432129791446,422.3130755721154,233.18791718036846,298.9859788886596,29.854293888924268,12.178866573726097,19.426712533197197,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx20_g2.00_B5_K3_xi1_C31.npz,20
44,16,21,5,3,1,2.1,31,0.94,0.8066666666666666,0.1333333333333333,0.9792000000000001,0.8640000000000001,0.11519999999999997,0.9744612029893899,0.8190617804590359,0.155399422530354,0.3518951675014628,98.81162770727036,8.076227834643843,0.8266666666666667,0.8997333333333334,0.8842372652819884,0.96,0.9792,0.9800267199733468,0.15999999999999992,0.19804444444444436,0.2878871251004792,0.23331509168186243,384.8671499281006,165.53476508608583,322.80657558871746,29.677152910504255,11.742929433765692,18.916025271620065,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx21_g2.10_B5_K3_xi1_C31.npz,20
44,16,22,5,3,1,2.2,31,0.94,0.8,0.1399999999999999,0.976,0.8645333333333333,0.11146666666666671,0.9701271370553239,0.8247376759247187,0.14538946113060525,0.35476141330237043,96.46465578222426,7.9026475836352805,0.8333333333333334,0.9082666666666667,0.9089607142698272,0.94,0.9856,0.9871018062397374,0.17999999999999994,0.19573333333333331,0.27284267841372056,0.4205748027470032,416.5055132255153,162.75571946085242,281.4750060837993,28.277878985975732,10.72643184561043,17.856408394518944,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx22_g2.20_B5_K3_xi1_C31.npz,20
44,16,23,5,3,1,2.3,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8643555555555557,0.11324444444444437,0.9729842799124668,0.8294192696957261,0.14356501021674073,0.3564880661281826,95.2423559146679,7.8114141648789,0.8066666666666666,0.882488888888889,0.8725016916413679,0.92,0.9664,0.969335938777425,0.16666666666666674,0.1578666666666665,0.1911436352454976,0.4294875930071239,369.48726424666546,206.59476593654534,272.2785778811966,28.388504159094683,13.124739647240895,19.846914395729357,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx23_g2.30_B5_K3_xi1_C31.npz,20
44,16,24,5,3,1,2.4,31,0.94,0.7933333333333333,0.1466666666666666,0.9776,0.8647111111111112,0.11288888888888882,0.9729842799124668,0.8315335852382023,0.14145069467426452,0.35699014785554417,94.65727867812994,7.784781267562035,0.8133333333333334,0.8855111111111111,0.8707864856176856,0.92,0.9856,0.988173076923077,0.18666666666666665,0.1923555555555555,0.28195983457561424,0.31384999661035506,364.8630062342623,128.9595783323703,239.819227134657,33.52995600880628,13.529292992249937,19.367319344152733,C:\Users\cotjq\OneDrive\Desktop\python_code\Quantum Computing Lab\SVM_Data\alpha data\seed_44\alpha_seed44_run016_idx24_g2.40_B5_K3_xi1_C31.npz,20
